transaction_id,user_id,newid,diary_newid,survey_source,payee,amount,date,day_of_week,category,family_size,has_children
md_03398,moneydata_user,MONEYDATA,,moneydata,AMAZON.CO.UK*MW8G9,13.01,2019-07-03,Wednesday,Household Supplies,,
md_03399,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,40.0,2019-07-03,Wednesday,Other,,
md_03400,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.51,2019-07-03,Wednesday,Savings,,
md_03401,moneydata_user,MONEYDATA,,moneydata,AMZN MKTP UK*MW4GI,23.49,2019-06-03,Monday,Household Supplies,,
md_03402,moneydata_user,MONEYDATA,,moneydata,LNK FABIAN WAY,50.0,2019-06-03,Monday,Other,,
md_03403,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.27,2019-06-03,Monday,Savings,,
md_03404,moneydata_user,MONEYDATA,,moneydata,AMZN MKTP UK*MW6J9,35.73,2019-05-03,Friday,Household Supplies,,
md_03405,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,2.2,2019-05-03,Friday,Savings,,
md_03406,moneydata_user,MONEYDATA,,moneydata,CLUB LLOYDS FEE,3.0,2019-04-03,Wednesday,Utilities,,
md_03407,moneydata_user,MONEYDATA,,moneydata,MARKS&SPENCER PLC,9.2,2019-04-03,Wednesday,Clothing,,
md_03408,moneydata_user,MONEYDATA,,moneydata,COFFEE#1 SWANSEA,8.8,2019-04-03,Wednesday,Dining Out,,
md_03409,moneydata_user,MONEYDATA,,moneydata,AMZN MKTP UK*MW8PN,11.65,2019-04-03,Wednesday,Household Supplies,,
md_03410,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,50.0,2019-01-03,Thursday,Other,,
md_03411,moneydata_user,MONEYDATA,,moneydata,PRINCIPALITY BS,957.26,2019-01-03,Thursday,Rent / Mortgage,,
md_03412,moneydata_user,MONEYDATA,,moneydata,GOOD ENERGY LTD,97.0,2019-01-03,Thursday,Utilities,,
md_03413,moneydata_user,MONEYDATA,,moneydata,AVIVA LIFE,46.46,2019-01-03,Thursday,Insurance,,
md_03414,moneydata_user,MONEYDATA,,moneydata,DWR CYMRU W WATER,23.5,2019-01-03,Thursday,Utilities,,
md_03415,moneydata_user,MONEYDATA,,moneydata,ASSURANT INTER LTD,21.15,2019-01-03,Thursday,Insurance,,
md_03416,moneydata_user,MONEYDATA,,moneydata,ZURICH,20.69,2019-01-03,Thursday,Insurance,,
md_03417,moneydata_user,MONEYDATA,,moneydata,CC SWANSEA C.TAX,13.0,2019-01-03,Thursday,Utilities,,
md_03418,moneydata_user,MONEYDATA,,moneydata,ESAVINGS ACCOUNT,300.0,2019-01-03,Thursday,Savings,,
md_03419,moneydata_user,MONEYDATA,,moneydata,UCU B ACCOUNT,24.26,2019-02-28,Thursday,Other,,
md_03420,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,20.0,2019-02-27,Wednesday,Other,,
md_03421,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.79,2019-02-26,Tuesday,Savings,,
md_03422,moneydata_user,MONEYDATA,,moneydata,NON-GBP PURCH FEE,0.5,2019-02-25,Monday,Other,,
md_03423,moneydata_user,MONEYDATA,,moneydata,NON-GBP TRANS FEE,11.52,2019-02-25,Monday,Other,,
md_03424,moneydata_user,MONEYDATA,,moneydata,VEGAN LAUNCH,385.59,2019-02-25,Monday,Dining Out,,
md_03425,moneydata_user,MONEYDATA,,moneydata,AMAZON.CO.UK*MI64R,12.37,2019-02-25,Monday,Household Supplies,,
md_03426,moneydata_user,MONEYDATA,,moneydata,AMZN MKTP UK*MI4CC,8.99,2019-02-25,Monday,Household Supplies,,
md_03427,moneydata_user,MONEYDATA,,moneydata,AMZN MKTP UK*MI93A,5.99,2019-02-25,Monday,Household Supplies,,
md_03428,moneydata_user,MONEYDATA,,moneydata,SHARE DEALINGS LEE,5000.0,2019-02-25,Monday,Other,,
md_03429,moneydata_user,MONEYDATA,,moneydata,BRONTOSAURUS VEGAN,20.99,2019-02-25,Monday,Dining Out,,
md_03430,moneydata_user,MONEYDATA,,moneydata,POUNDSTRETCHER 270,4.29,2019-02-25,Monday,Groceries,,
md_03431,moneydata_user,MONEYDATA,,moneydata,AUDIBLE.CO.UK,7.99,2019-02-25,Monday,Entertainment,,
md_03432,moneydata_user,MONEYDATA,,moneydata,SHARE DEALINGS LEE,25.0,2019-02-25,Monday,Other,,
md_03433,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,40.0,2019-02-25,Monday,Other,,
md_03434,moneydata_user,MONEYDATA,,moneydata,SAINSBURY'S S/MKT,11.0,2019-02-22,Friday,Groceries,,
md_03435,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,40.0,2019-02-22,Friday,Other,,
md_03436,moneydata_user,MONEYDATA,,moneydata,CORGI HOMEPLAN,14.75,2019-02-22,Friday,Home Improvement,,
md_03437,moneydata_user,MONEYDATA,,moneydata,VIRGIN MEDIA PYMTS,29.0,2019-02-21,Thursday,Utilities,,
md_03438,moneydata_user,MONEYDATA,,moneydata,LNK FABIAN WAY,50.0,2019-02-19,Tuesday,Other,,
md_03439,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.66,2019-02-19,Tuesday,Savings,,
md_03440,moneydata_user,MONEYDATA,,moneydata,ZARA SWANSEA,49.99,2019-02-18,Monday,Clothing,,
md_03441,moneydata_user,MONEYDATA,,moneydata,BRONTOSAURUS VEGAN,12.66,2019-02-18,Monday,Dining Out,,
md_03442,moneydata_user,MONEYDATA,,moneydata,AMZN MKTP UK*MI3BZ,11.99,2019-02-18,Monday,Household Supplies,,
md_03443,moneydata_user,MONEYDATA,,moneydata,MARKS&SPENCER PLC,8.7,2019-02-18,Monday,Clothing,,
md_03444,moneydata_user,MONEYDATA,,moneydata,O2,17.95,2019-02-18,Monday,Clothing,,
md_03445,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.57,2019-02-18,Monday,Savings,,
md_03446,moneydata_user,MONEYDATA,,moneydata,AMZN MKTP UK*MI5TU,8.43,2019-02-15,Friday,Household Supplies,,
md_03447,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,50.0,2019-02-15,Friday,Other,,
md_03448,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.64,2019-02-13,Wednesday,Savings,,
md_03449,moneydata_user,MONEYDATA,,moneydata,AMZN MKTP UK*MI4ED,8.37,2019-12-02,Monday,Household Supplies,,
md_03450,moneydata_user,MONEYDATA,,moneydata,AMZN MKTP UK*MI5RP,7.99,2019-12-02,Monday,Household Supplies,,
md_03451,moneydata_user,MONEYDATA,,moneydata,LNK UNI - UNIVERSI,50.0,2019-12-02,Monday,Other,,
md_03452,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.45,2019-12-02,Monday,Savings,,
md_03453,moneydata_user,MONEYDATA,,moneydata,AMAZON.CO.UK*MI5QA,7.86,2019-11-02,Saturday,Household Supplies,,
md_03454,moneydata_user,MONEYDATA,,moneydata,BRONTOSAURUS VEGAN,23.62,2019-11-02,Saturday,Dining Out,,
md_03455,moneydata_user,MONEYDATA,,moneydata,MARKS&SPENCER PLC,8.1,2019-11-02,Saturday,Clothing,,
md_03456,moneydata_user,MONEYDATA,,moneydata,POUNDLAND LTD 1414,4.0,2019-11-02,Saturday,Groceries,,
md_03457,moneydata_user,MONEYDATA,,moneydata,LV LIFE,37.12,2019-08-02,Friday,Insurance,,
md_03458,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.87,2019-08-02,Friday,Savings,,
md_03459,moneydata_user,MONEYDATA,,moneydata,POUNDSTRETCHER 270,7.13,2019-07-02,Tuesday,Groceries,,
md_03460,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,60.0,2019-07-02,Tuesday,Other,,
md_03461,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.85,2019-07-02,Tuesday,Savings,,
md_03462,moneydata_user,MONEYDATA,,moneydata,SAINSBURY'S S/MKT,22.15,2019-06-02,Sunday,Groceries,,
md_03463,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.61,2019-06-02,Sunday,Savings,,
md_03464,moneydata_user,MONEYDATA,,moneydata,AMZN MKTP UK*MI47S,2.39,2019-05-02,Thursday,Household Supplies,,
md_03465,moneydata_user,MONEYDATA,,moneydata,LNK FABIAN WAY,50.0,2019-05-02,Thursday,Other,,
md_03466,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.67,2019-05-02,Thursday,Savings,,
md_03467,moneydata_user,MONEYDATA,,moneydata,CLUB LLOYDS FEE,3.0,2019-04-02,Tuesday,Utilities,,
md_03468,moneydata_user,MONEYDATA,,moneydata,MARKS&SPENCER PLC,13.6,2019-04-02,Tuesday,Clothing,,
md_03469,moneydata_user,MONEYDATA,,moneydata,ASSURANT INTER LTD,21.15,2019-04-02,Tuesday,Insurance,,
md_03470,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.33,2019-04-02,Tuesday,Savings,,
md_03471,moneydata_user,MONEYDATA,,moneydata,TESCO STORES 4628,2.67,2019-01-02,Wednesday,Groceries,,
md_03472,moneydata_user,MONEYDATA,,moneydata,PRINCIPALITY BS,957.26,2019-01-02,Wednesday,Rent / Mortgage,,
md_03473,moneydata_user,MONEYDATA,,moneydata,GOOD ENERGY LTD,97.0,2019-01-02,Wednesday,Utilities,,
md_03474,moneydata_user,MONEYDATA,,moneydata,AVIVA LIFE,46.46,2019-01-02,Wednesday,Insurance,,
md_03475,moneydata_user,MONEYDATA,,moneydata,DWR CYMRU W WATER,23.5,2019-01-02,Wednesday,Utilities,,
md_03476,moneydata_user,MONEYDATA,,moneydata,ZURICH,20.69,2019-01-02,Wednesday,Insurance,,
md_03477,moneydata_user,MONEYDATA,,moneydata,CC SWANSEA C.TAX,13.81,2019-01-02,Wednesday,Utilities,,
md_03478,moneydata_user,MONEYDATA,,moneydata,ESAVINGS ACCOUNT,300.0,2019-01-02,Wednesday,Savings,,
md_03479,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.8,2019-01-02,Wednesday,Savings,,
md_03480,moneydata_user,MONEYDATA,,moneydata,BIRMINGHAM INT HOT,47.0,2019-01-31,Thursday,Travel,,
md_03481,moneydata_user,MONEYDATA,,moneydata,WASABI BIRMINGHAM,12.2,2019-01-31,Thursday,Dining Out,,
md_03482,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,60.0,2019-01-31,Thursday,Other,,
md_03483,moneydata_user,MONEYDATA,,moneydata,UCU B ACCOUNT,24.26,2019-01-31,Thursday,Other,,
md_03484,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.0,2019-01-31,Thursday,Savings,,
md_03485,moneydata_user,MONEYDATA,,moneydata,TFW RAIL SERVICES,67.4,2019-01-30,Wednesday,Travel,,
md_03486,moneydata_user,MONEYDATA,,moneydata,SHREWSBURY STARBUC,8.6,2019-01-30,Wednesday,Dining Out,,
md_03487,moneydata_user,MONEYDATA,,moneydata,THE BIKE HUB,5.0,2019-01-30,Wednesday,Clothing,,
md_03488,moneydata_user,MONEYDATA,,moneydata,LOYD LOYD 802 OXFO,60.0,2019-01-29,Tuesday,Other,,
md_03489,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.8,2019-01-29,Tuesday,Savings,,
md_03490,moneydata_user,MONEYDATA,,moneydata,MARKS&SPENCER PLC,10.2,2019-01-28,Monday,Clothing,,
md_03491,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.1,2019-01-28,Monday,Savings,,
md_03492,moneydata_user,MONEYDATA,,moneydata,SAINSBURY'S S/MKT,12.9,2019-01-25,Friday,Groceries,,
md_03493,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,60.0,2019-01-25,Friday,Other,,
md_03494,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.01,2019-01-25,Friday,Savings,,
md_03495,moneydata_user,MONEYDATA,,moneydata,AUDIBLE.CO.UK,7.99,2019-01-24,Thursday,Entertainment,,
md_03496,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.5,2019-01-24,Thursday,Savings,,
md_03497,moneydata_user,MONEYDATA,,moneydata,HOLIDAY INNS,96.0,2019-01-23,Wednesday,Travel,,
md_03498,moneydata_user,MONEYDATA,,moneydata,HOLIDAY INNS,3.5,2019-01-23,Wednesday,Travel,,
md_03499,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.9,2019-01-23,Wednesday,Savings,,
md_03500,moneydata_user,MONEYDATA,,moneydata,LUL TICKET MACHINE,13.1,2019-01-22,Tuesday,Travel,,
md_03501,moneydata_user,MONEYDATA,,moneydata,CORGI HOMEPLAN,14.75,2019-01-22,Tuesday,Home Improvement,,
md_03502,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,2.36,2019-01-22,Tuesday,Savings,,
md_03503,moneydata_user,MONEYDATA,,moneydata,PIZZA EXPRESS,27.45,2019-01-21,Monday,Dining Out,,
md_03504,moneydata_user,MONEYDATA,,moneydata,BRONTOSAURUS VEGAN,20.89,2019-01-21,Monday,Dining Out,,
md_03505,moneydata_user,MONEYDATA,,moneydata,MARKS&SPENCER PLC,13.2,2019-01-21,Monday,Clothing,,
md_03506,moneydata_user,MONEYDATA,,moneydata,COFFEE#1 SWANSEA,6.6,2019-01-21,Monday,Dining Out,,
md_03507,moneydata_user,MONEYDATA,,moneydata,TESCO STORES 4628,6.5,2019-01-21,Monday,Groceries,,
md_03508,moneydata_user,MONEYDATA,,moneydata,VIRGIN MEDIA PYMTS,29.0,2019-01-21,Monday,Utilities,,
md_03509,moneydata_user,MONEYDATA,,moneydata,LNK BEST ONE,40.0,2019-01-21,Monday,Other,,
md_03510,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,60.0,2019-01-18,Friday,Other,,
md_03511,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.3,2019-01-18,Friday,Savings,,
md_03512,moneydata_user,MONEYDATA,,moneydata,GWR WEBSALES,116.7,2019-01-17,Thursday,Travel,,
md_03513,moneydata_user,MONEYDATA,,moneydata,O2,16.78,2019-01-16,Wednesday,Clothing,,
md_03514,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.33,2019-01-16,Wednesday,Savings,,
md_03515,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,60.0,2019-01-15,Tuesday,Other,,
md_03516,moneydata_user,MONEYDATA,,moneydata,SAINSBURYS S/MKTS,30.0,2019-01-15,Tuesday,Groceries,,
md_03517,moneydata_user,MONEYDATA,,moneydata,NON-GBP PURCH FEE,0.5,2019-01-15,Tuesday,Other,,
md_03518,moneydata_user,MONEYDATA,,moneydata,NON-GBP TRANS FEE,0.58,2019-01-15,Tuesday,Other,,
md_03519,moneydata_user,MONEYDATA,,moneydata,RMV CONTACT CENTER,19.67,2019-01-15,Tuesday,Other,,
md_03520,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.39,2019-01-15,Tuesday,Savings,,
md_03521,moneydata_user,MONEYDATA,,moneydata,BRONTOSAURUS VEGAN,23.61,2019-01-14,Monday,Dining Out,,
md_03522,moneydata_user,MONEYDATA,,moneydata,REMUS MANAGEMENTV2,126.69,2019-01-14,Monday,Clothing,,
md_03523,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,60.0,2019-11-01,Friday,Other,,
md_03524,moneydata_user,MONEYDATA,,moneydata,LV LIFE,37.12,2019-11-01,Friday,Insurance,,
md_03525,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.79,2019-08-01,Thursday,Savings,,
md_03526,moneydata_user,MONEYDATA,,moneydata,BRONTOSAURUS VEGAN,21.41,2019-07-01,Monday,Dining Out,,
md_03527,moneydata_user,MONEYDATA,,moneydata,NON-GBP PURCH FEE,0.5,2019-07-01,Monday,Other,,
md_03528,moneydata_user,MONEYDATA,,moneydata,NON-GBP TRANS FEE,4.18,2019-07-01,Monday,Other,,
md_03529,moneydata_user,MONEYDATA,,moneydata,ART VILLA NAUTILUS,140.0,2019-07-01,Monday,Travel,,
md_03530,moneydata_user,MONEYDATA,,moneydata,GWR BRISTOL TM SST,28.8,2019-07-01,Monday,Travel,,
md_03531,moneydata_user,MONEYDATA,,moneydata,LOYD LOYD 802 OXFO,60.0,2019-07-01,Monday,Other,,
md_03532,moneydata_user,MONEYDATA,,moneydata,CLUB LLOYDS FEE,3.0,2019-03-01,Friday,Utilities,,
md_03533,moneydata_user,MONEYDATA,,moneydata,ZURICH,20.69,2019-03-01,Friday,Insurance,,
md_03534,moneydata_user,MONEYDATA,,moneydata,PRINCIPALITY BS,957.26,2019-02-01,Friday,Rent / Mortgage,,
md_03535,moneydata_user,MONEYDATA,,moneydata,GOOD ENERGY LTD,97.0,2019-02-01,Friday,Utilities,,
md_03536,moneydata_user,MONEYDATA,,moneydata,AVIVA LIFE,46.46,2019-02-01,Friday,Insurance,,
md_03537,moneydata_user,MONEYDATA,,moneydata,DWR CYMRU W WATER,23.5,2019-02-01,Friday,Utilities,,
md_03538,moneydata_user,MONEYDATA,,moneydata,ESAVINGS ACCOUNT,300.0,2019-02-01,Friday,Savings,,
md_03539,moneydata_user,MONEYDATA,,moneydata,UCU B ACCOUNT,24.26,2018-12-31,Monday,Other,,
md_03540,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.6,2018-12-31,Monday,Savings,,
md_03541,moneydata_user,MONEYDATA,,moneydata,TFW RAIL SERVICES,8.4,2018-12-28,Friday,Travel,,
md_03542,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.79,2018-12-28,Friday,Savings,,
md_03543,moneydata_user,MONEYDATA,,moneydata,NON-GBP PURCH FEE,0.5,2018-12-27,Thursday,Other,,
md_03544,moneydata_user,MONEYDATA,,moneydata,NON-GBP TRANS FEE,1.34,2018-12-27,Thursday,Other,,
md_03545,moneydata_user,MONEYDATA,,moneydata,HOTEL ON BOOKING.C,45.14,2018-12-27,Thursday,Travel,,
md_03546,moneydata_user,MONEYDATA,,moneydata,FRANCESCO LEONE,147.73,2018-12-27,Thursday,Other,,
md_03547,moneydata_user,MONEYDATA,,moneydata,NON-GBP PURCH FEE,0.5,2018-12-27,Thursday,Other,,
md_03548,moneydata_user,MONEYDATA,,moneydata,NON-GBP TRANS FEE,0.39,2018-12-27,Thursday,Other,,
md_03549,moneydata_user,MONEYDATA,,moneydata,COVIRAN LOS ABRIGO,13.34,2018-12-27,Thursday,Groceries,,
md_03550,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.77,2018-12-27,Thursday,Savings,,
md_03551,moneydata_user,MONEYDATA,,moneydata,AMZN MKTP UK*M2882,2.71,2018-12-24,Monday,Household Supplies,,
md_03552,moneydata_user,MONEYDATA,,moneydata,AUDIBLE.CO.UK,7.99,2018-12-24,Monday,Entertainment,,
md_03553,moneydata_user,MONEYDATA,,moneydata,BRONTOSAURUS VEGAN,12.98,2018-12-24,Monday,Dining Out,,
md_03554,moneydata_user,MONEYDATA,,moneydata,POST OFFICE SELF S,24.35,2018-12-24,Monday,Other,,
md_03555,moneydata_user,MONEYDATA,,moneydata,SAINSBURY'S S/MKT,20.5,2018-12-24,Monday,Groceries,,
md_03556,moneydata_user,MONEYDATA,,moneydata,MARKS&SPENCER PLC,2.7,2018-12-24,Monday,Clothing,,
md_03557,moneydata_user,MONEYDATA,,moneydata,CORGI HOMEPLAN,14.75,2018-12-24,Monday,Home Improvement,,
md_03558,moneydata_user,MONEYDATA,,moneydata,LNK M&S SWANSEA,40.0,2018-12-24,Monday,Other,,
md_03559,moneydata_user,MONEYDATA,,moneydata,P.O. 37 THE QUADAN,99.01,2018-12-21,Friday,Entertainment,,
md_03560,moneydata_user,MONEYDATA,,moneydata,VIRGIN MEDIA PYMTS,29.0,2018-12-21,Friday,Utilities,,
md_03561,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.2,2018-12-20,Thursday,Savings,,
md_03562,moneydata_user,MONEYDATA,,moneydata,SAINSBURY'S S/MKT,24.8,2018-12-19,Wednesday,Groceries,,
md_03563,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,60.0,2018-12-19,Wednesday,Other,,
md_03564,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.09,2018-12-19,Wednesday,Savings,,
md_03565,moneydata_user,MONEYDATA,,moneydata,AMAZON.CO.UK*M23Q2,5.91,2018-12-18,Tuesday,Household Supplies,,
md_03566,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.26,2018-12-18,Tuesday,Savings,,
md_03567,moneydata_user,MONEYDATA,,moneydata,TUI,259.0,2018-12-17,Monday,Travel,,
md_03568,moneydata_user,MONEYDATA,,moneydata,TUI,84.0,2018-12-17,Monday,Travel,,
md_03569,moneydata_user,MONEYDATA,,moneydata,DEBENHAMS,72.0,2018-12-17,Monday,Clothing,,
md_03570,moneydata_user,MONEYDATA,,moneydata,HOSTEL WORLD,22.24,2018-12-17,Monday,Travel,,
md_03571,moneydata_user,MONEYDATA,,moneydata,TFW RAIL SERVICES,11.5,2018-12-17,Monday,Travel,,
md_03572,moneydata_user,MONEYDATA,,moneydata,O2,18.5,2018-12-17,Monday,Clothing,,
md_03573,moneydata_user,MONEYDATA,,moneydata,LNK ARRIVA TRAINS,50.0,2018-12-17,Monday,Other,,
md_03574,moneydata_user,MONEYDATA,,moneydata,TESCO STORES 4628,11.0,2018-12-14,Friday,Groceries,,
md_03575,moneydata_user,MONEYDATA,,moneydata,EUROPEAN MOVING,230.0,2018-12-13,Thursday,Other,,
md_03576,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,60.0,2018-12-13,Thursday,Other,,
md_03577,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.51,2018-11-12,Monday,Savings,,
md_03578,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,40.0,2018-10-12,Friday,Other,,
md_03579,moneydata_user,MONEYDATA,,moneydata,MOUNTAIN WAREHOUSE,49.99,2018-10-12,Friday,Clothing,,
md_03580,moneydata_user,MONEYDATA,,moneydata,TFW RAIL SERVICES,11.5,2018-10-12,Friday,Travel,,
md_03581,moneydata_user,MONEYDATA,,moneydata,LV LIFE,37.12,2018-10-12,Friday,Insurance,,
md_03582,moneydata_user,MONEYDATA,,moneydata,LNK CARDIFF 1,40.0,2018-10-12,Friday,Other,,
md_03583,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,60.0,2018-06-12,Tuesday,Other,,
md_03584,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.11,2018-06-12,Tuesday,Savings,,
md_03585,moneydata_user,MONEYDATA,,moneydata,EUROPEAN MOVING,511.7,2018-05-12,Saturday,Other,,
md_03586,moneydata_user,MONEYDATA,,moneydata,AMAZON.CO.UK*M005N,4.19,2018-05-12,Saturday,Household Supplies,,
md_03587,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.04,2018-05-12,Saturday,Savings,,
md_03588,moneydata_user,MONEYDATA,,moneydata,CLUB LLOYDS FEE,3.0,2018-04-12,Thursday,Utilities,,
md_03589,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,40.0,2018-04-12,Thursday,Other,,
md_03590,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.9,2018-04-12,Thursday,Savings,,
md_03591,moneydata_user,MONEYDATA,,moneydata,AMAZON.CO.UK*M050B,22.6,2018-03-12,Monday,Household Supplies,,
md_03592,moneydata_user,MONEYDATA,,moneydata,SAINSBURYS S/MKTS,22.5,2018-03-12,Monday,Groceries,,
md_03593,moneydata_user,MONEYDATA,,moneydata,PRINCIPALITY BS,957.26,2018-03-12,Monday,Rent / Mortgage,,
md_03594,moneydata_user,MONEYDATA,,moneydata,CC SWANSEA C.TAX,184.0,2018-03-12,Monday,Utilities,,
md_03595,moneydata_user,MONEYDATA,,moneydata,GOOD ENERGY LTD,97.0,2018-03-12,Monday,Utilities,,
md_03596,moneydata_user,MONEYDATA,,moneydata,AVIVA LIFE,46.46,2018-03-12,Monday,Insurance,,
md_03597,moneydata_user,MONEYDATA,,moneydata,DWR CYMRU W WATER,23.5,2018-03-12,Monday,Utilities,,
md_03598,moneydata_user,MONEYDATA,,moneydata,ASSURANT INTER LTD,21.15,2018-03-12,Monday,Insurance,,
md_03599,moneydata_user,MONEYDATA,,moneydata,ZURICH,20.69,2018-03-12,Monday,Insurance,,
md_03600,moneydata_user,MONEYDATA,,moneydata,ESAVINGS ACCOUNT,300.0,2018-03-12,Monday,Savings,,
md_03601,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.55,2018-03-12,Monday,Savings,,
md_03602,moneydata_user,MONEYDATA,,moneydata,LOYD LOYD 802 OXFO,50.0,2018-03-12,Monday,Other,,
md_03603,moneydata_user,MONEYDATA,,moneydata,LAS IGUNAS,36.45,2018-11-30,Friday,Dining Out,,
md_03604,moneydata_user,MONEYDATA,,moneydata,UCU B ACCOUNT,24.26,2018-11-30,Friday,Other,,
md_03605,moneydata_user,MONEYDATA,,moneydata,LNK PO THE CITYOFS,50.0,2018-11-29,Thursday,Other,,
md_03606,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.35,2018-11-27,Tuesday,Savings,,
md_03607,moneydata_user,MONEYDATA,,moneydata,EASYJET   EVXNX8,32.0,2018-11-26,Monday,Travel,,
md_03608,moneydata_user,MONEYDATA,,moneydata,WILKO RETAIL LIMIT,23.0,2018-11-26,Monday,Clothing,,
md_03609,moneydata_user,MONEYDATA,,moneydata,AMAZON.CO.UK*M83AN,11.85,2018-11-26,Monday,Household Supplies,,
md_03610,moneydata_user,MONEYDATA,,moneydata,AMZN MKTP UK*M849V,49.98,2018-11-26,Monday,Household Supplies,,
md_03611,moneydata_user,MONEYDATA,,moneydata,BRONTOSAURUS VEGAN,33.6,2018-11-26,Monday,Dining Out,,
md_03612,moneydata_user,MONEYDATA,,moneydata,AMAZON.CO.UK*M83UY,3.23,2018-11-26,Monday,Household Supplies,,
md_03613,moneydata_user,MONEYDATA,,moneydata,AUDIBLE.CO.UK,7.99,2018-11-26,Monday,Entertainment,,
md_03614,moneydata_user,MONEYDATA,,moneydata,LNK UNI - UNIVERSI,80.0,2018-11-26,Monday,Other,,
md_03615,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,40.0,2018-11-23,Friday,Other,,
md_03616,moneydata_user,MONEYDATA,,moneydata,CORGI HOMEPLAN,14.75,2018-11-22,Thursday,Home Improvement,,
md_03617,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.06,2018-11-22,Thursday,Savings,,
md_03618,moneydata_user,MONEYDATA,,moneydata,AMZN MKTP UK*M85HN,8.88,2018-11-21,Wednesday,Household Supplies,,
md_03619,moneydata_user,MONEYDATA,,moneydata,AMAZON.CO.UK*M88N5,4.33,2018-11-21,Wednesday,Household Supplies,,
md_03620,moneydata_user,MONEYDATA,,moneydata,LNK TESCO FABIAN W,40.0,2018-11-21,Wednesday,Other,,
md_03621,moneydata_user,MONEYDATA,,moneydata,VIRGIN MEDIA PYMTS,29.0,2018-11-21,Wednesday,Utilities,,
md_03622,moneydata_user,MONEYDATA,,moneydata,NON-GBP PURCH FEE,0.5,2018-11-21,Wednesday,Other,,
md_03623,moneydata_user,MONEYDATA,,moneydata,NON-GBP TRANS FEE,1.06,2018-11-21,Wednesday,Other,,
